"2","Roinn Actuaraidh an Riaghaltais","","a","Roinn Actuaraidh an Riaghaltais","","a",
"2","Roinn Ceartais","","a","Roinn Ceartais","","a",
"2","Roinn Ceartais Riaghaltais na h-Alba","","a","Roinn Ceartais Riaghaltais na h-Alba","","a",
"2","Roinn Chùisean Dùthchail","","a","Roinn Chùisean Dùthchail","","a",
"2","Roinn Chùisean Dùthchail Riaghaltas na h-Alba","","a","Roinn Chùisean Dùthchail Riaghaltas na h-Alba","","a",
"2","Roinn Foghlaim","","a","Roinn Foghlaim","","a",
"2","Roinn Foghlaim Riaghaltas na h-Alba","","a","Roinn Foghlaim Riaghaltas na h-Alba","","a",
"2","Roinn Iomairt agus Foghlaim Bheatha Riaghaltas na h-Alba","","a","Roinn Iomairt agus Foghlaim Bheatha Riaghaltas na h-Alba","","a",
"2","Roinn Iomairt agus Ionnsachaidh Fhad-bheatha","","a","Roinn Iomairt agus Ionnsachaidh Fhad-bheatha","","a",
"2","Roinn Ionmhais Riaghaltas na h-Alba","","a","Roinn Ionmhais Riaghaltas na h-Alba","","a",
"2","Roinn Ionmhais na Banrigh","","a","Roinn Ionmhais na Banrigh","","a",
"2","Roinn Leasachaidh","","a","Roinn Leasachaidh","","a",
"2","Roinn Leasachaidh Riaghaltas na h-Alba","","a","Roinn Leasachaidh Riaghaltas na h-Alba","","a",
"2","Roinn Oifigearan an Lagha","","a","Roinn Oifigearan an Lagha","","a",
"2","Roinn Sheirbheisean Corporra Riaghaltas na h-Alba","","a","Roinn Sheirbheisean Corporra Riaghaltas na h-Alba","","a",
"2","Roinn Sheirbheisean Teicnigeach","","a","Roinn Sheirbheisean Teicnigeach","","a",
"2","Roinn Slàinte Riaghaltas na h-Alba","","a","Roinn Slàinte Riaghaltas na h-Alba","","a",
"2","Roinn airson Gnothachais, Tionnsgnaidh agus Sgilean","","a","Roinn airson Gnothachais, Tionnsgnaidh agus Sgilean","","a",
"2","Roinn an Fhoghlaim agus a’ Chosnaidh","","a","Roinn an Fhoghlaim agus a’ Chosnaidh","","a",
"2","Roinn an Ionmhais","","a","Roinn an Ionmhais","","a",
"2","Roinn an Leasachaidh Eadar-nàiseanta","","a","Roinn an Leasachaidh Eadar-nàiseanta","","a",
"2","Roinn an Àrd-Sheansalair","","a","Roinn an Àrd-Sheansalair","","a",
"2","Roinn a’ Chultair nam Meadhanan agus an Spòrs","","a","Roinn a’ Chultair nam Meadhanan agus an Spòrs","","a",
"2","Roinn na Còmhdhalach","","a","Roinn na Còmhdhalach","","a",
"2","Roinn na Malairt agus a’ Ghnìomhachais","","a","Roinn na Malairt agus a’ Ghnìomhachais","","a",
"2","Roinn na Slàinte","","a","Roinn na Slàinte","","a",
"2","Roinn na Tèarainteachd Sòisealta","","a","Roinn na Tèarainteachd Sòisealta","","a",
"2","Roinn na h-Obrach agus nam Peinnsean","","a","Roinn na h-Obrach agus nam Peinnsean","","a",
"2","Roinn na h-Àrainneachd, na Còmhdhalach agus nan Roinnean","","a","Roinn na h-Àrainneachd, na Còmhdhalach agus nan Roinnean","","a",
